SCORE                DOCUMENT ID
0.034313500020358    KPS-31072019-290
0.034313500020358    KPS-30082019-490
0.034136237007217    KPS-31072019-268
0.034077126595756    KPS-01092019-759
0.033717628414507    KPS-31072019-145
0.033717628414507    KPS-31072019-276
0.033717628414507    KPS-31072019-322
0.032128223065616    KPS-31072019-332
0.032128223065616    KPS-30082019-527
0.031610276638600    KPS-31072019-430
0.031610276638600    KPS-30082019-570
0.031292577352872    KPS-30082019-458
0.031045547637466    KPS-31072019-220
0.031045547637466    KPS-31072019-454
0.031045547637466    KPS-30082019-629
0.031045547637466    KPS-30082019-655
0.031045547637466    KPS-30082019-676
0.031045547637466    KPS-30082019-683
0.031045547637466    KPS-30082019-705
0.030120209124015    KPS-31072019-192
0.030120209124015    KPS-31072019-395
0.030120209124015    KPS-30082019-519
0.030120209124015    KPS-01092019-796
0.029817485771287    KPS-30082019-548
0.029802454621783    KPS-31072019-225
0.029502924862694    KPS-31072019-233
0.029502924862694    KPS-30082019-667
0.029411571446021    KPS-30062019-037
0.029411571446021    KPS-30062019-045
0.029411571446021    KPS-30062019-063
0.029411571446021    KPS-30062019-123
0.029411571446021    KPS-30062019-125
0.029411571446021    KPS-31072019-239
0.029411571446021    KPS-30082019-654
0.029411571446021    KPS-30082019-755
0.028397605496464    KPS-30062019-024
0.028397605496464    KPS-30082019-460
0.028397605496464    KPS-30082019-738
0.028312331890693    KPS-30082019-687
0.028312331890693    KPS-30082019-701
0.028112195182414    KPS-31072019-338
0.027777595254575    KPS-31072019-428
0.027777595254575    KPS-01092019-795
0.027777595254575    KPS-01092019-798
0.026977725221640    KPS-31072019-331
0.026977725221640    KPS-31072019-388
0.026977725221640    KPS-31072019-450
0.026977725221640    KPS-30082019-526
0.026977725221640    KPS-30082019-688
0.026977725221640    KPS-30082019-690
0.026822209159604    KPS-31072019-406
0.026822209159604    KPS-30082019-507
0.026822209159604    KPS-30082019-732
0.026143619063130    KPS-30062019-088
0.026143619063130    KPS-31072019-179
0.026143619063130    KPS-31072019-307
0.026143619063130    KPS-31072019-412
0.026143619063130    KPS-31072019-415
0.026143619063130    KPS-31072019-416
0.026143619063130    KPS-31072019-434
0.026143619063130    KPS-30082019-518
0.026143619063130    KPS-30082019-565
0.026143619063130    KPS-30082019-695
0.026143619063130    KPS-30082019-707
0.026143619063130    KPS-01092019-789
0.026104181240813    KPS-31072019-182
0.025557844946817    KPS-30062019-020
0.025557844946817    KPS-31072019-155
0.025557844946817    KPS-31072019-308
0.025557844946817    KPS-31072019-374
0.025557844946817    KPS-31072019-393
0.025557844946817    KPS-30082019-574
0.025557844946817    KPS-30082019-582
0.025557844946817    KPS-30082019-595
0.025557844946817    KPS-30082019-644
0.025557844946817    KPS-01092019-779
0.025332086428515    KPS-30062019-115
0.025332086428515    KPS-31072019-152
0.025332086428515    KPS-30082019-573
0.025332086428515    KPS-30082019-652
0.024509642871684    KPS-31072019-319
0.024509642871684    KPS-31072019-324
0.024509642871684    KPS-30082019-462
0.024509642871684    KPS-30082019-497
0.024509642871684    KPS-30082019-531
0.024509642871684    KPS-30082019-562
0.024509642871684    KPS-30082019-584
0.024137964671994    KPS-30062019-105
0.024137964671994    KPS-31072019-248
0.024137964671994    KPS-31072019-259
0.024137964671994    KPS-31072019-265
0.024137964671994    KPS-31072019-301
0.024137964671994    KPS-31072019-350
0.024137964671994    KPS-31072019-409
0.024137964671994    KPS-30082019-467
0.024137964671994    KPS-30082019-505
0.024137964671994    KPS-30082019-512
0.024137964671994    KPS-30082019-521
0.024137964671994    KPS-30082019-524
0.024137964671994    KPS-30082019-583
0.024137964671994    KPS-30082019-607
0.024137964671994    KPS-30082019-618
0.024137964671994    KPS-30082019-673
0.024137964671994    KPS-30082019-704
0.024137964671994    KPS-30082019-708
0.024096167299212    KPS-30082019-468
0.023841963697426    KPS-31072019-228
0.023841963697426    KPS-31072019-368
0.023841963697426    KPS-31072019-377
0.023841963697426    KPS-31072019-443
0.023841963697426    KPS-30082019-702
0.022718084397171    KPS-30062019-026
0.022718084397171    KPS-31072019-161
0.022718084397171    KPS-31072019-214
0.022718084397171    KPS-31072019-217
0.022718084397171    KPS-31072019-288
0.022718084397171    KPS-30082019-455
0.022718084397171    KPS-30082019-500
0.022718084397171    KPS-30082019-591
0.022718084397171    KPS-30082019-617
0.022718084397171    KPS-30082019-622
0.022718084397171    KPS-30082019-740
0.022351840966337    KPS-30062019-091
0.022351840966337    KPS-30062019-111
0.022351840966337    KPS-31072019-212
0.022351840966337    KPS-31072019-295
0.021298204122348    KPS-31072019-264
0.021298204122348    KPS-31072019-386
0.021298204122348    KPS-31072019-394
0.021241690488793    KPS-30082019-523
0.020861718235248    KPS-31072019-382
0.019878323847524    KPS-30062019-048
0.019878323847524    KPS-31072019-380
0.017881472773070    KPS-31072019-300
